id,tweet
1325961114514038786,".@FoxNews, @QuinnipiacPoll, ABC/WaPo, NBC/WSJ were so inaccurate with their polls on me, that it really is tampering with an Election. They were so far off in their polling, and in their attempt to suppress - that they should be called out for Election Interference..."
1325956184613019648,"This is good news, it means I won! cc: @RepDougCollins @SecretarySonny"
1325896369534607360,"Georgia will be a big presidential win, as it was the night of the Election!"
1325895380983275524,Pennsylvania prevented us from watching much of the Ballot count. Unthinkable and illegal in this country.
1325891490636320768,Wisconsin is looking very good. Needs a little time statutorily. Will happen soon! @Reince @SeanDuffyWI
1325889532840062976,"Nevada is turning out to be a cesspool of Fake Votes. @mschlapp & @AdamLaxalt are finding things that, when released, will be absolutely shocking!"
1325884977112883200,The threshold identification of Ballots is turning out to be even bigger than originally anticipated. A very large number of Ballots are impacted. Stay tuned!
1325859407620689922,...Chris will do a GREAT job! Mark Esper has been terminated. I would like to thank him for his service.
1325859406349799424,"I am pleased to announce that Christopher C. Miller, the highly respected Director of the National Counterterrorism Center (unanimously confirmed by the Senate), will be Acting Secretary of Defense, effective immediately.."
1325778096151203843,"STOCK MARKET UP BIG, VACCINE COMING SOON. REPORT 90% EFFECTIVE. SUCH GREAT NEWS!"
1325563462433509376,Watch @marklevinshow at 8:00 P.M. Will discuss the Mail-In Ballot Hoax!
1325527391993786374,Investigators Dispatched After Fulton County Discovers ‘Issue‘ with Ballot Reporting via @BreitbartNews
1325511603157159942,Since when does the Lamestream Media call who our next president will be? We have all learned a lot in the last two weeks!
1325442345396039680,"....Where it mattered, they stole what they had to steal. @newtgingrich"
1325442336957018112,"“We believe these people are thieves. The big city machines are corrupt. This was a stolen election. Best pollster in Britain wrote this morning that this clearly was a stolen election, that it’s impossible to imagine that Biden outran Obama in some of these states."
1325432476215500800,...and Detroit with a long series of election problems (to put it mildly).” @JonathanTurley
1325432472985808897,"....how these ballots were authenticated, because if there’s a problem in the system about authentication, that would seriously affect the ENTIRE ELECTION - And what concerns me is that we had over a hundred million mail-in ballot in cites like Philladelphia..."
1325432469043236868,"....Supreme Court Justice to compel them to separate ballots that were received after the legislative deadline. It required the intervention of Justice Alito. That’s a large group of ballots. When you talk about systemic problems, it’s about..."
1325432465415163904,“We should look at the votes. We’re just beginning the tabulation stage. We should look at these allegations. We’re seeing a number of affidavits that there has been voter fraud. We have a history in this country of election problems. In Pennsylvania you had an order by a...
1325195021339987969,"71,000,000 Legal Votes. The most EVER for a sitting President!"
1325194709443080192,"THE OBSERVERS WERE NOT ALLOWED INTO THE COUNTING ROOMS. I WON THE ELECTION, GOT 71,000,000 LEGAL VOTES. BAD THINGS HAPPENED WHICH OUR OBSERVERS WERE NOT ALLOWED TO SEE. NEVER HAPPENED BEFORE. MILLIONS OF MAIL-IN BALLOTS WERE SENT TO PEOPLE WHO NEVER ASKED FOR THEM!"
1325099845045071873,"I WON THIS ELECTION, BY A LOT!"
1325096422799237120,Georgia Counties Using Same Software as Michigan Counties Also Encounter ‘Glitch’ via @BreitbartNews What a total mess this “election” has been!
1325087011464749056,Big press conference today in Philadelphia at Four Seasons Total Landscaping — 11:30am!
1325067488695099397,People were screaming STOP THE COUNT & WE DEMAND TRANSPARENCY (As Legal Observers were refused admittance to count rooms)!
1325065549559291910,....Bad things took place during those hours where LEGAL TRANSPARENCY was viciously & crudely not allowed. Tractors blocked doors & windows were covered with thick cardboard so that observers could not see into the count rooms. BAD THINGS HAPPENED INSIDE. BIG CHANGES TOOK PLACE!
1325065546342264834,"....This would ALSO change the Election result in numerous States, including Pennsylvania, which everyone thought was easily won on Election Night, only to see a massive lead disappear, without anyone being allowed to OBSERVE, for long intervals of time, what the happened..."
1325065540390559745,"Tens of thousands of votes were illegally received after 8 P.M. on Tuesday, Election Day, totally and easily changing the results in Pennsylvania and certain other razor thin states. As a separate matter, hundreds of thousands of Votes were illegally not allowed to be OBSERVED..."
1324901123996741634,“We need an explanation as to how these numbers have been running up for the last two or three days.” Matthew Whitaker. @EveningEdit
1324855496722026498,"I had such a big lead in all of these states late into election night, only to see the leads miraculously disappear as the days went by. Perhaps these leads will return as our legal proceedings move forward!"
1324846580147642369,Joe Biden should not wrongfully claim the office of the President. I could make that claim also. Legal proceedings are just now beginning!
1324768077939118083,Where are the missing military ballots in Georgia? What happened to them?
1324752659996397575,"With the attack by the Radical Left Dems on the Republican Senate, the Presidency becomes even more important!"
1324750568817102852,"....has been able to render decisions in a matter of days.” Ken Starr, former Independent Counsel @Varneyco"
1324750565092610048,"....hopefully this will be corrected at the Supreme Court of the United States. Also, these late ballots past Election Day are illegal, exactly what the President has been saying. The Supreme Court, in extraordinary circumstances,..."
1324750561514848256,"....Legislature. They just ignored that, ignored the Constitution. Now we bring it down to the counting houses, and outrageously, observers, who are the sentinels of integrity & transparency, were excluded. Pennsylvania has conducted itself in a horrible lawless way, and...."
1324750555059728384,"“This is what we know. We have to go back to the state level and how this morass came to be in the first instance. The Governor, Wolf, and the State Supreme Court, flagrantly violated the Constitution of the U.S. The power to set these rules and regulations is vested in the"
1324730186798161925,“Philadelpiha has got a rotten history on election integrity.” @Varneyco @FoxBusiness
1324613375213621248,"Twitter is out of control, made possible through the government gift of Section 230!"
1324613181466173440,"I easily WIN the Presidency of the United States with LEGAL VOTES CAST. The OBSERVERS were not allowed, in any way, shape, or form, to do their job and therefore, votes accepted during this period must be determined to be ILLEGAL VOTES. U.S. Supreme Court should decide!"
1324612560646262785,"So now the Democrats are working to gain control of the U.S. Senate through their actions on John James, David Perdue, and more. Would End the Filibuster, “Life”, 2A, and would Pack and Rotate the Court. Presidency becomes even more important. We will win!"
1324493225579696129,News Conference at 6:30 P.M.
1324386685858287616,All of the recent Biden claimed States will be legally challenged by us for Voter Fraud and State Election Fraud. Plenty of proof - just check out the Media. WE WILL WIN! America First!
1324382829535498244,Big legal win in Pennsylvania!
1324375607933833219,"Jobless Claims Dip to 751,000, Lowest Since March via @BreitbartNews"
1324375334653988864,Fmr NV AG Laxalt: ‘No Question‘ Trump Would Have Won Nevada ‘Convincingly‘ Without Mail-in Voting via @BreitbartNews
1324368202139357186,ANY VOTE THAT CAME IN AFTER ELECTION DAY WILL NOT BE COUNTED!
1324139647111409667,"Detroit Absentee Ballot Counting Chaos, Blocked Windows and Observers via @BreitbartNews"
1324139387546984449,Demands Arise for PA Attorney General to ‘Step Aside‘ via @BreitbartNews
1324130551234727936,"Our lawyers have asked for “meaningful access”, but what good does that do? The damage has already been done to the integrity of our system, and to the Presidential Election itself. This is what should be discussed!"
1324108206801563650,.....there was a large number of secretly dumped ballots as has been widely reported!
1324108200141082624,"We have claimed, for Electoral Vote purposes, the Commonwealth of Pennsylvania (which won’t allow legal observers) the State of Georgia, and the State of North Carolina, each one of which has a BIG Trump lead. Additionally, we hereby claim the State of Michigan if, in fact,....."
1324061986779504642,"We are winning Pennsylvania big, but the PA Secretary of State just announced that there are “Millions of ballots left to be counted.”"
1324059767581671425,"Wow! It looks like Michigan has now found the ballots necessary to keep a wonderful young man, John James, out of the U.S. Senate. What a terrible thing is happening!"
1324033983882166272,"They are working hard to make up 500,000 vote advantage in Pennsylvania disappear — ASAP. Likewise, Michigan and others!"
1324032541544927233,"They are finding Biden votes all over the place — in Pennsylvania, Wisconsin, and Michigan. So bad for our Country!"
1324012341458075648,WHAT IS THIS ALL ABOUT?
1324007806694023169,How come every time they count Mail-In ballot dumps they are so devastating in their percentage and power of destruction?
1324004491612618752,"Last night I was leading, often solidly, in many key States, in almost all instances Democrat run & controlled. Then, one by one, they started to magically disappear as surprise ballot dumps were counted. VERY STRANGE, and the “pollsters” got it completely & historically wrong!"
1323864823680126977,"We are up BIG, but they are trying to STEAL the Election. We will never let them do it. Votes cannot be cast after the Polls are closed!"
1323864021167198209,I will be making a statement tonight. A big WIN!
1323765884268224514,WE ARE LOOKING REALLY GOOD ALL OVER THE COUNTRY. THANK YOU!
1323725991148167171,"Get out & VOTE! Under my Administration, our ECONOMY is growing at the fastest rate EVER at 33.1%. Next year will be the GREATEST ECONOMIC YEAR in American History! Find your polling place below."
1323680963310866435,"A parade for me in Nigeria, a great honor!"
1323534663453913093,This Tweet from @realDonaldTrump has been withheld in response to a report from the copyright holder. Learn more.
1323527405680562177,Thank you Paris. Keep up the GREAT work!
1323520654306615297,"To all of our supporters: thank you from the bottom of my heart. You have been there from the beginning, and I will never let you down. Your hopes are my hopes, your dreams are my dreams, and your future is what I am fighting for every single day!"
1323481349030879232,"Our prayers are with the people of Vienna after yet another vile act of terrorism in Europe. These evil attacks against innocent people must stop. The U.S. stands with Austria, France, and all of Europe in the fight against terrorists, including radical Islamic terrorists."
1323475722032336896,"Heading to GRAND RAPIDS, MICHIGAN after a great evening in KENOSHA, WISCONSIN! Get out and VOTE tomorrow, let’s MAKE AMERICA GREAT AGAIN!"
1323471421721464832,"A vote for Sleepy Joe Biden is a vote to give control of government over to Globalists, Communists, Socialists, and Wealthy Liberal Hypocrites who want to silence, censor, cancel, and punish you. Get out and VOTE #MAGA tomorrow!"
1323470806240927745,"Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. As long as I am President, we will remain the number one producer of oil and natural gas on earth – and we will remain Energy Independent!"
1323469256667942913,"A vote for me and the Republican Party is a vote for the American Dream! Over the next four years, we will make America into the Manufacturing Superpower of the World, and we will end our reliance on China once and for all."
1323468357312667649,"I am asking you to go VOTE for your favorite president, we still have work to do! Let’s WIN, WIN, WIN!"
1323430341512622080,The Supreme Court decision on voting in Pennsylvania is a VERY dangerous one. It will allow rampant and unchecked cheating and will undermine our entire systems of laws. It will also induce violence in the streets. Something must be done!
1323426413286952960,"THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends, get your family, get your neighbors and co-workers, and GET OUT AND VOTE! Together, WE will MAKE AMERICA GREAT AGAIN!"
1323425512933523456,"Over the next 4 years, we will teach our children to love our Country, honor our history, and always respect our great American Flag—and with God’s help, we will defend the right to life, religious liberty, and the right to KEEP AND BEAR ARMS!"
1323425208255086592,"For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!"
1323424836077670400,"Joe Biden would increase refugees from terrorist nations by 700%. His plan would overwhelm your communities and turn Michigan, Minnesota, Wisconsin and the entire Midwest into a refugee camp. I am protecting your families and keeping Radical Islamic Terrorists OUT of our Country!"
1323424722911170560,A vote for Joe Biden is a vote to extinguish and eradicate your state’s auto industry. Biden is a corrupt politician who SOLD OUT Michigan to CHINA. Biden is the living embodiment of the decrepit and depraved political class that got rich bleeding America Dry!
1323423893831536641,I just signed an executive order to teach our students PRO-AMERICAN Values!
1323422929850372098,"Sleepy Joe Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. Biden’s energy ban will send every state into crushing poverty, from Michigan, to Wisconsin to Arizona to Pennsylvania."
1323394390446977024,"Just landed in Traverse City, Michigan. Big crowd!"
1323390619570626560,"¡Mi #AmericanDreamPlan es una promesa para los hispanoamericanos de impulsar una economía próspera, proveer oportunidades de educación para todos, preservar la libertad y apoyar la fe, la familia y la comunidad!"
1323390300505690112,"My #AmericanDreamPlan is a promise to Hispanic Americans to fuel a thriving economy, provide education opportunity for all, preserve freedom, and support faith, family, and community!"
1323387597796900866,"As Christians throughout this great Country celebrate All Souls Day, let’s remember those who went before us and built this great nation. May their legacy inspire us as we keep our nation what it has always been: blessed and great!"
1323381654451376133,"For years you had a President who apologized for America – now you have a President who is standing up for America, and standing up for PENNSYLVANIA. Tomorrow, you have the power, with your vote, to save AMERICA! GET OUT AND VOTE!! #MAGA"
1323380988379078657,"With your VOTE, we will continue to cut your taxes and regs, support our police, support our military, protect your 2A, defend religious liberty & ensure more products are proudly stamped MADE IN THE USA! Next year will be the greatest economic year in the history of our Country!"
1323377681996697601,"...no future for America’s youth. A vote for Biden is a vote for Lockdowns, Layoffs and Misery. Get out and VOTE tomorrow!"
1323377677974294530,"Joe Biden is promising to delay the vaccine and turn America into a prison state—locking you in your home while letting far-left rioters roam free. The Biden Lockdown will mean no school, no graduations, no weddings, no Thanksgiving, no Christmas, no Fourth of July, and..."
1323376918620758022,"If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before!"
1323375536488521738,"Yesterday, I was thrilled to be endorsed by the Pittsburgh Post-Gazette, the first time the paper has endorsed a Republican for president in half a century. Thank you! #MAGA"
1323375343571509249,...He was a cheerleader for NAFTA and China’s entry into the WTO. Pennsylvania lost half of its manufacturing jobs after those Biden Calamities. Joe Biden is a corrupt politician who SOLD OUT Pennsylvania to CHINA!
1323375339540762625,"Joe Biden is a globalist who spent 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He shuttered your steel mills, annihilated your coal jobs, and supported every disastrous trade deal for half a century..."
1323374386980753408,"Joe Biden’s plan to BAN FRACKING is an Economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to Ban Fracking, Outlaw Mining, explode energy costs, and totally DESTROY Pennsylvania. Get out tomorrow and VOTE #TrumpPence2020!"
1323346474348896256,"I gave Maine everything that Obama/Biden took away from it. 5000 square miles, Lobster, Fishing, ended tariffs from China and E.U. and much more. Vote Trump Maine!"
1323345318528741377,"Landing in Scranton, Pennsylvania!"
1323344710023471116,"Just signed an order to establish the 1776 Commission. We will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools!"
1323342308922843143,"Joe Biden is bought and paid for by Big Tech, Big Media, Big Donors, and powerful special interests. They are desperate for him to win because they own him, they control him, and they know he will always do their bidding!"
1323340413579726848,"The Depraved Swamp have been trying to stop me – because they know I don’t answer to THEM – I answer only to YOU. Together, we will defeat the corrupt establishment, we will DETHRONE the failed political class, we will drain the Washington Swamp & we will SAVE THE AMERICAN DREAM!"
1323336076568588288,Biden will RAISE YOUR TAXES (Biggest increase ever!).
1323335185035747330,Biden NEVER named his list of Supreme Court Justices. Never even said whether or not he was going to Pack the Court. So how do you vote for this guy?
1323334544272084998,MAKE AMERICA GREAT AGAIN!
1323332899471413248,We have more Cases because we have more Testing!
1323330770199408640,Biden can never negotiate with China. They would own the U.S. if he were ever President!
1323330601953431554,"...our noble history, heritage & heroes; and ANTIFA, the rioters, looters, Marxists, & left-wing extremists. THEY ALL SUPPORT JOE BIDEN!"
1323330597813735425,"...that killed our fellow citizens with illegal drugs, gangs & crime; The far-left Democrats that ruined our public schools, depleted our inner cities, defunded our police, & demeaned your sacred faith & values; The Anti-American radicals defaming..."
1323330590867861505,Every corrupt force in American life that betrayed you and hurt your are supporting Joe Biden: The failed establishment that started the disastrous foreign wars; The career politicians that offshored your industries & decimated your factories; The open borders lobbyists...
1323329590174035975,THANK YOU NORTH CAROLINA!
1323328330821558277,I PREPAID Millions of Dollars in FEDERAL INCOME TAXES!
1323327227358973952,“No President in history has done more for OHIO than President Trump.”
1323326204384964608,Biden was a pathetic laughing stock all over Washington for the horrible way he handled the H1N1 Swine Flu. Even his own Chief of Staff said he didn’t know what he was doing!
1323304926005452801,"Texas, Pennsylvania: Biden is against Second Amendment and Fracking. Please remember!"
1323303465469108224,Landing in North Carolina. See you soon!
1323299035697078272,"On my way to North Carolina. Big crowds, see you in a little while!"
1323296508654080000,"West Virginia, Get Out and Vote for Patrick Morrisey for Attorney General! He has my Complete and Total Endorsement!"
1323283153805484032,"This story is FALSE. They did nothing wrong. But the ANTIFA Anarchists, Rioters and Looters, who have caused so much harm and destruction in Democrat run cities, are being seriously looked at!"
1323266453576056836,Good Morning! Let’s #MAGA!
1323251437883805696,"As long as I’m in office, NEBRASKA, MICHIGAN, MINNESOTA, and OHIO will bounce back Bigger and Better than ever before! Early Vote polls close today in these Great States and we need YOU to get out and VOTE! Together, we’ll MAKE AMERICA GREAT AGAIN!!"
1323155810910982145,...As I said at the debate – “Will you remember that Texas?Pennsylvania? Ohio? New Mexico?” I will always protect American Energy and American Jobs! Get out and VOTE #MAGA!
1323155809682051073,"Just learned that Sleepy Joe Biden is campaigning in Pennsylvania with Lady Gaga, a proud member of “Artists Against Fracking.” This is more proof that he would ban Fracking and skyrocket your energy prices..."
1323151837449650176,"If you need information on how or where to VOTE, click below! #MAGA"
1323143751250907136,"For 47 years, Sleepy Joe Biden betrayed Hispanic-Americans. Now he wants to close your small businesses, eliminate school choice, and attack our Hispanic Law Enforcement Heroes. I will always stand with the incredible Hispanic-American community!"
1323143076605579268,"Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! #MAGA"
1323141683014520837,Thank you Florida! #MAGA
1323118772480176128,MAKE AMERICA GREAT AGAIN!
1323118334368387072,Getting ready to land in the Great State of Florida. See you soon!
1323117914367488000,Biden will repeal your Second Amendment and Pack the Court!
1323117111732957184,"Remember, Third Quarter GDP is the biggest in U.S. history, by far. Next year will be our best ever!"
1323116444201164802,"Joe Biden is a corrupt politician who is bought and paid for by China! In 2016, Georgia voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!"
1323106009381019648,Thank you Georgia! #MAGA
1323072051402350592,"In my opinion, these patriots did nothing wrong. Instead, the FBI & Justice should be investigating the terrorists, anarchists, and agitators of ANTIFA, who run around burning down our Democrat run cities and hurting our people!"
1323065461085450243,Thank you North Carolina!
1323031125611237377,"People are forgetting that if Sleepy Joe Biden and the Radical Left Dems win, you will vey quickly lose your Second Amendment!"
1323030938952060928,"Joe Biden is the candidate of rioters, looters, arsonists, gun-grabbers, flag-burners, Marxists, lobbyists, and special interests. I am the candidate of farmers, factory workers, police officers, and hard-working, law-abiding patriots of every race, religion and creed! #MAGA"
1323030825072472065,"Biden will terminate school choice, eliminate charter schools, defund religious schools, ban prayer in public schools, indoctrinate your children with Anti-American lies, and force you to subsidize extreme late-term abortion. We believe that every child is a Sacred Gift from God!"
1323030714330292226,"For decades, Joe Biden let other countries rip you off and cheat America blind! The only people who’ve benefited from his policies are himself & his family. He shows up every 4 years, and then goes back to D.C. and caters to his special interests. My only special interest is YOU."
1323021747248005120,"Pennsylvania: Biden said that he doesn’t want Fracking. Besides, and more importantly, his handlers won’t allow Fracking. That would be the end of Pennsylvania!"
1323020254054789120,"Biden did a very POOR job of handling H1N1 Swine Flu, yet all he talks about is Covid, Covid, Covid, like he would actually know what he is doing. He doesn’t. Plus, he would be TERRIBLE with the Economy!"
1322982389656608769,"Michigan was GREAT! Landing now in Dubuque, Iowa. See you soon."
1322981893357236224,"Chris Wallace of @FoxNews, by far the lowest rated of the Sunday morning news programs, can’t get over his poor debate performance, probably even worse than Sleepy Joe’s. His show is a total “hit job” on your favorite President, me!"
1322978858610565120,Biden is a proven Castro puppet! Vote TRUMP
1322955424807718912,"Under my leadership, our ECONOMY is now growing at the fastest rate EVER recorded—33.1%! While foreign nations are in freefall, we are creating the world’s greatest ECONOMIC POWERHOUSE! Get out and VOTE on November 3rd, so we can keep it going! #MAGA"
1322954744374173696,"You don’t have to take my word on Biden’s 47 years of treachery and betrayal. We have it on tape, watch!"
1322954692176039943,I am standing up to the global special interests who got rich bleeding America Dry. The corrupt establishment hates me because I don’t answer to THEM – I answer to YOU!
1322954601117683712,"Over the last 4 years, I have fought for Michigan like no one ever has!"
1322934473437175810,WATCH: Antifa Shouts ‘Death to Your f**king Empire‘ While Burning U.S. Flag via @BreitbartNews These are Criminal Anarchists and must be brought to Justice! Biden fears them. @FBI
1322932770121916416,GOP Rep. Jordan: Trump Winning Margin ‘Is Going to Be So Strong‘ -- ‘It‘s Going to Be a No-Doubter‘ via @BreitbartNews
1322930983725899778,Report: Democrats Growing More Anxious in Pennsylvania via @BreitbartNews Biden would kill Fracking and our great 2nd Amendment. No wonder he’s losing Pennsylvania!
1322926715576979461,Being restored immediately. @Facebook stated that they made an “enforcement error”. Thank you!
1322925071674073091,"Joe Biden constantly used the term “Super Predator” when referring to young Black Men, according to my sources."
1322919071042686976,"WISCONSIN! Vote to defend your family, your Country, and the American Way of Life. Get out and VOTE TODAY before In-Person Absentee Voting ends. Your vote will MAKE AMERICA GREAT AGAIN!"
1322899821267689472,"....all I needed, everything went swimmingly from there. He was so highly regarded & respected in Scotland and beyond that years of future turmoil was avoided. Sean was a great actor and an even greater man. Sincere condolences to his family!"
1322899819661303808,"The legendary actor, 007 Sean Connery, has past on to even greener fairways. He was quite a guy, and a tough character. I was having a very hard time getting approvals for a big development in Scotland when Sean stepped in and shouted,“Let him build the damn thing”. That was...."
1322892481751646212,"Biden wants to LOCKDOWN our Country, maybe for years. Crazy! There will be NO LOCKDOWNS. The great American Comeback is underway!!!"
1322885492933799936,"Joe Biden called Black Youth SUPER PREDATORS. They will NEVER like him, or vote for him. They are voting for “TRUMP”."
1322868388155318272,"...The place was a mess and would have lost much more business if I hadn’t come along. Many new plants are starting. Foreign countries and companies now treat the USA, and Michigan, with respect. Big jobs plans. Please remember this when you go to cast your very important vote!"
1322868385361891328,"When I originally became your all time favorite President, the Great State of Michigan was hemorrhaging car companies and jobs. Plants were closing and moving to Mexico, and other places. No new plants for decades. I stopped the moves, & now many plants are and have been built..."
1322864490929627140,Our numbers are looking VERY good all over. Sleepy Joe is already beginning to pull out of certain states. The Radical Left is going down!
1322862672287830017,"People have long been voting but Joe Biden has still not released his Supreme Court List of Radical Left Judges that he would like to put on the Court. Also, is he going to Court Pack? He thinks he can bluff his way through these two important questions. Can only vote against!!!"
1322762168304050176,.@Facebook Put them back NOW!
1322748328308858880,Great people with unlimited potential. WIN!!!
1322746973443760128,Trump Supporters Fill Streets of Beverly Hills: ‘The Silent Majority is Silenced No More‘ via @BreitbartNews Thank you!
1322722433921617920,"Joe Biden has been a disaster for African Americans and Hispanic Americans—I am fighting for citizens of every race, color and creed. We achieved record low unemployment rates. I signed landmark Criminal Justice Reform, and we will deliver School Choice!"
1322721970685923329,"Joe Biden has vowed to ABOLISH American Oil and Natural Gas. Today I signed an order to strongly protect Pennsylvania's energy & fracking industry. If Biden & Harris get in, they will terminate this order and implement the Green New Deal. Get out and VOTE!"
1322721277875048448,"Thank you Pennsylvania! With your vote, we will continue to support our Military, Veterans and our Police Officers. Biden and Harris would pass legislation to slash police funding all across America. They stand with the rioters – we stand with the HEROES of Law Enforcement! #MAGA"
1322720031508176899,"Thank you Montoursville, Pennsylvania!"
1322702737029558272,Thank you @albertmohler for your vote of confidence. You and I agree we can never compromise on Religious Liberty. #BeliversandBallots get to the polls and vote to protect Religious Liberty!
1322693185663987713,"A vote for Biden and Harris is a vote to Ban Fracking, Ban Mining, and Completely Destroy Pennsylvania. A vote for me is a vote to remain ENERGY INDEPENDENT! Let’s WIN PENNSYLVANIA, get out and VOTE!"
1322687937570635777,"Over the next 4 years, we will make America into the Manufacturing Superpower of the World & end our reliance on China. We will end surprise medical billing, require price transparency, lower drug prices even more, and we will always protect patients with pre-existing conditions!"
1322687671072862212,For the last 4 years you have seen me fight for you - and now I am relying on YOU to deliver another historic victory for our Country. A vote for me and the Republican Party is a vote for the American Dream! Get out and VOTE! #Election2020 #MAGA🇺🇸
1322686763484282881,"Thank you Butler, Pennsylvania!"
1322661450540814336,"Just signed an order to protect fracking and the oil and gas industry. This means JOBS, low energy bills, and continued AMERICAN ENERGY INDEPENDENCE! Sleepy Joe would BAN fracking and destroy American energy jobs! He has NO clue!!"
1322656588285407234,"Thank you to the wonderful @RJHarrisWHP580 for the nice words on @FoxNews. Tremendous enthusiasm in Pennsylvania, and everywhere else. The Great Red Wave is coming!"
1322653650200588289,"We are ONE movement, ONE people, ONE family, and ONE GLORIOUS NATION UNDER GOD! Together with the incredible people of Pennsylvania, we will MAKE AMERICA GREAT AGAIN! #ElectionDay #MAGA🇺🇸"
1322652327367507968,"Over the next four years, we will stop the radical indoctrination of our students, and restore PATRIOTIC EDUCATION to our schools. We will teach our children to love our Country, honor our history, and always respect our great American Flag."
1322651141134430208,"We invested $2.5 TRILLION in the Military and we saved the Philly Shipyard. We passed VA Choice and VA Accountability. Al-Baghdadi and Soleimani are DEAD. I withdrew from the disastrous Iran Nuclear Deal—and instead of endless war, we are forging PEACE in the Middle East!"
1322643687923281920,"3 days from now, we are going to win Pennsylvania! With your support, we will continue to bring back your jobs, and cut your taxes & regulations. Biden would wipe out your factories, ship your jobs to China, raise your taxes, & eliminate private healthcare!"
1322642970340777984,"Thank you Reading, Pennsylvania!"
1322616235423539200,"Biden & Obama owe a massive apology to the People of Flint. The water was poisoned on their watch. Not only did they fail them, Biden proudly accepted the endorsement of disastrous Gov Rick Snyder! Unlike Biden, I will always stand with the People of the Great State of MICHIGAN!"
1322613905001226240,Biden’s plan to Abolish American Energy is an economic DEATH SENTENCE for Pennsylvania. A vote for Biden is a vote to BAN FRACKING & send PA into a nightmare of poverty & depression. Gas prices would explode & family incomes would plummet—I will always defend & promote PA energy!
1322609833405763584,"Our ECONOMY is now surging back faster, better, bigger and stronger than any nation on earth. We just had the best quarter of ECONOMIC GROWTH EVER recorded - a 33.1% increase, and next year will be the GREATEST ECONOMIC YEAR in the history of our Country!"
1322608756421787648,I ran for office 4 years ago because I could not sit by & watch any longer as a small group of Washington Insiders continued to get rich bleeding America Dry. No one embodies this betrayal & treachery more than Joe Biden. Joe profited from the misery he unleashed on PA workers!
1322608491438157825,Pennsylvania is where the story of American Independence began – it is the state where the American Constitution was signed – and 3 days from now this is the state that will SAVE THE AMERICAN DREAM! A great RED WAVE is forming!
1322608307484434432,"Thank you Newtown, Pennsylvania! #MAGA"
1322571837600108544,Will be making a special speech in Pennsylvania at 12:30 P.M. Eastern!
1322568272483475457,"Last night, our Country’s brave warriors rescued an American hostage in Nigeria. Our Nation salutes the courageous soldiers behind the daring nighttime rescue operation and celebrates the safe return of yet another American citizen!"
1322559460821270529,"Gallup: 56% of the U.S. is more satisfied with conditions now, even during a pandemic (we are rounding the turn!), than they were 4 years ago under Obama/Biden. Hasn’t been equaled in recent times!"
1322556129369468928,".@Victoria_Spartz will be a terrific Congresswoman for Indiana. Working with me, she will Create Jobs, Lower Taxes, Deliver for our Farmers, and Protect and Defend your Second Amendment. Victoria has my Complete and Total Endorsement! #IN05"
1322556105558380545,We need Esther Joy King (@Esther4Congress) in Congress for Illinois! She is a Strong Supporter of our #MAGA agenda and she’s running against a Total Fraud who the Democrats are now rushing to save. Esther has my Complete and Total Endorsement! #IL17
1322556087946506241,".@JakeLaTurner will be a phenomenal Congressman for the people of Kansas! He will help us Lower your Taxes, Support our Brave Law Enforcement, Build the Wall, and Protect and Defend your Second Amendment. Jake has my Complete and Total Endorsement! #KS02"
1322556070645039111,"Steve Negron (@SteveNegronNH) will be a tireless advocate in Congress for the State of New Hampshire! An Air Force Veteran, he is Strong on the Economy, our Brave Law Enforcement and your Second Amendment. Steve has my Complete and Total Endorsement! #NH02"
1322556052408168449,".@FrankPallottaNJ will be a great Congressman for the terrific people of New Jersey! He is Strong on the Economy & Jobs, Low Taxes, the Military, our Brave Law Enforcement, and your Second Amendment. Frank has my Complete and Total Endorsement! #NJ05"
1322556034808913921,".@CheleFarley will be an incredible Congresswoman for the Great State of New York! An engineer and businesswoman, she is Strong on the Economy, Infrastructure, Law & Order, and your Second Amendment. Chele has my Complete and Total Endorsement! #NY18"
1322556017301807104,".@CliffBentz will be a great Congressman for the people of Oregon! A Successful Rancher, he is Strong on Jobs & the Economy, Trade, Law & Order, our Military & Vets, and your Second Amendment. Cliff has my Complete and Total Endorsement! #OR02"
1322555996451999747,"Sheriff Troy Nehls (@SheriffTNehls) will be an incredible Congressman for the State of Texas! An Army Veteran, he Strongly Supports Law & Order, the Wall, our Military & Vets, and your Second Amendment. Troy has my Complete and Total Endorsement! #TX22"
